Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE2047A,2014.06,1519.281669,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2014.09,1602.944478,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2014.12,1657.371519,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2015.03,1493.845649,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2015.06,1579.949987,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2015.09,1626.175217,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2015.12,1691.43794,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2016.03,1592.862861,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2016.06,1653.222008,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2016.09,1646.586947,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2016.12,1743.801597,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2017.03,1633.206923,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2017.06,1726.117691,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2017.09,1710.556622,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2017.12,1834.520113,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2018.03,1739.632407,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2018.06,1809.451138,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2018.09,1807.858363,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2018.12,1942.962245,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2019.03,1792.925981,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2019.06,1931.879143,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2019.09,1922.9968,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2019.12,2115.821188,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2020.03,1935.312508,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2020.06,1943.52964,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2020.09,2094.489587,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2020.12,2069.314924,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2021.03,2125.746711,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2021.06,2103.607721,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2021.09,2202.319549,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2021.12,2281.243389,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2022.03,2227.017591,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2022.06,2276.515,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2022.09,2368.416099,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2022.12,2419.675513,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2023.03,2383.106404,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2023.06,2457.378212,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2023.09,2530.947648,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2023.12,2550.042156,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2024.03,2483.29477,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2024.06,2518.409237,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2024.09,2538.687154,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2048A,2011.06,95.357822,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2011.09,94.354634,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2011.12,102.383272,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2012.03,96.367344,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2012.06,98.764184,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2012.09,98.100284,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2012.12,107.07056,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2013.03,97.971755,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2013.06,102.178443,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2013.09,99.603726,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2013.12,109.535518,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2014.03,100.402338,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2014.06,105.03702,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2014.09,103.658595,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2014.12,112.471687,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2015.03,103.295198,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2015.06,107.667548,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2015.09,108.429467,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2015.12,113.484334,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2016.03,110.342348,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2016.06,110.611026,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2016.09,112.126547,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2016.12,118.853752,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2017.03,116.30915,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2017.06,117.099507,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2017.09,119.216006,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2017.12,127.534018,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2018.03,122.471123,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2018.06,122.544292,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2018.09,125.744363,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2018.12,134.261795,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2019.03,123.642079,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2019.06,127.489631,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2019.09,133.757283,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2019.12,144.670551,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2020.03,130.014782,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2020.06,131.804901,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2020.09,144.362608,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2020.12,146.979276,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2021.03,142.610246,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2021.06,148.610496,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2021.09,151.780234,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2021.12,163.150342,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2022.03,155.519419,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2022.06,162.472092,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2022.09,163.750516,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2022.12,173.067116,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2023.03,169.59987,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2023.06,177.031812,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2023.09,180.372915,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2023.12,189.049123,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2024.03,181.604288,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2024.06,187.667808,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2024.09,182.452983,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2049A,2011.06,29.50214,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2011.09,28.930316,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2011.12,31.166813,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2012.03,29.273671,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2012.06,29.964351,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2012.09,30.559375,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2012.12,32.25852,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2013.03,29.855209,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2013.06,30.583486,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2013.09,30.821291,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2013.12,34.297324,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2014.03,31.447305,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2014.06,33.083097,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2014.09,32.914534,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2014.12,35.380412,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2015.03,32.638536,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2015.06,34.327059,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2015.09,34.927819,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2015.12,37.441468,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2016.03,36.576943,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2016.06,37.500779,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2016.09,38.044431,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2016.12,40.557756,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2017.03,39.792504,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2017.06,40.986596,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2017.09,41.484378,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2017.12,45.081824,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2018.03,42.209187,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2018.06,44.636155,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2018.09,44.922932,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2018.12,48.145872,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2019.03,46.205477,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2019.06,48.652825,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2019.09,50.471426,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2019.12,55.360097,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2020.03,50.928831,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2020.06,51.83093,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2020.09,56.496085,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2020.12,57.398179,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2021.03,56.311685,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2021.06,58.725885,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2021.09,59.717303,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2021.12,63.139388,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2022.03,61.067377,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2022.06,64.643037,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2022.09,65.061745,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2022.12,68.980304,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2023.03,67.848306,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2023.06,71.174327,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2023.09,71.790127,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2023.12,74.620081,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2024.03,72.687886,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2024.06,73.661933,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2049A,2024.09,73.789007,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Carterton District,Actual,,
BDCQ.SEE2050A,2011.06,44.883274,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2011.09,44.151576,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2011.12,47.911347,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2012.03,45.593477,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2012.06,46.342476,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2012.09,46.72482,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2012.12,49.675715,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2013.03,47.431822,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2013.06,48.111,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2013.09,48.418023,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2013.12,51.166252,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2014.03,48.49741,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2014.06,49.853453,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2014.09,50.289859,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2014.12,52.946051,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2015.03,49.296907,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2015.06,50.665431,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2015.09,51.595731,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2015.12,53.450025,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2016.03,53.776209,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2016.06,53.820145,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2016.09,53.819247,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2016.12,56.376599,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2017.03,55.817594,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2017.06,56.468304,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2017.09,56.844077,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2017.12,61.40791,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2018.03,57.32477,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2018.06,60.824859,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2018.09,60.18302,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2018.12,65.800753,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2019.03,62.54715,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2019.06,66.458747,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2019.09,66.931109,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2019.12,73.929638,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2020.03,68.386524,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2020.06,70.611356,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
BDCQ.SEE2050A,2020.09,75.193288,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,South Wairarapa District,Actual,,
